New_LN_FN,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
MURAKAMI MAI,MURAKAMI,Mai,w,JPN,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,8.866,0.0,14.266
MURAKAMI MAI,MURAKAMI,Mai,w,JPN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT1,11.0,5.4,9.033,0.0,14.433
MURAKAMI MAI,MURAKAMI,Mai,w,JPN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT2,11.0,5.8,8.7,0.0,14.5
MC CALLUM,Mc,CALLUM,w,USA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,32.0,5.2,7.866,0.0,13.066
MC CALLUM,Mc,CALLUM,w,USA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,16.0,5.6,7.966,0.1,13.466
MC CALLUM,Mc,CALLUM,w,USA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,22.0,5.8,8.3,0.0,14.1
MC CALLUM,Mc,CALLUM,w,USA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,13.0,5.4,9.133,0.0,14.533
NAYAK PRANATI,NAYAK,Pranati,w,IND,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,89.0,4.5,4.933,0.0,9.433
NAYAK PRANATI,NAYAK,Pranati,w,IND,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,89.0,4.5,4.933,0.0,9.4
NAYAK PRANATI,NAYAK,Pranati,w,IND,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,83.0,4.4,6.233,0.0,10.633
NAYAK PRANATI,NAYAK,Pranati,w,IND,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,83.0,4.4,6.233,0.0,10.633
NAYAK PRANATI,NAYAK,Pranati,w,IND,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,86.0,4.1,4.933,0.0,9.033
NAYAK PRANATI,NAYAK,Pranati,w,IND,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,86.0,4.1,4.933,0.0,9.0
NAYAK PRANATI,NAYAK,Pranati,w,IND,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,58.0,5.0,8.466,0.0,13.466
NEKRASOVA MARINA,NEKRASOVA,Marina,w,AZE,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,58.0,4.8,7.466,0.0,12.266
NEKRASOVA MARINA,NEKRASOVA,Marina,w,AZE,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,58.0,4.8,7.466,0.0,12.266
NEKRASOVA MARINA,NEKRASOVA,Marina,w,AZE,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,71.0,4.3,7.7,0.0,12.0
NEKRASOVA MARINA,NEKRASOVA,Marina,w,AZE,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,71.0,4.3,7.7,0.1,12.0
NEKRASOVA MARINA,NEKRASOVA,Marina,w,AZE,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,83.0,4.2,6.633,0.0,10.833
NEKRASOVA MARINA,NEKRASOVA,Marina,w,AZE,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,83.0,4.2,6.633,0.0,10.833
NEKRASOVA MARINA,NEKRASOVA,Marina,w,AZE,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,74.0,5.8,7.333,0.0,13.133
NEKRASOVA MARINA,NEKRASOVA,Marina,w,AZE,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT1,19.0,5.8,7.333,0.0,13.133
NEKRASOVA MARINA,NEKRASOVA,Marina,w,AZE,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT2,19.0,3.7,8.5,0.0,12.2
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,66.0,5.3,6.766,0.0,12.066
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,66.0,5.3,6.766,0.0,12.066
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.3,6.766,0.0,12.066
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,29.0,5.4,7.633,0.0,13.033
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,29.0,5.4,7.633,0.0,13.033
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.4,7.633,0.0,13.033
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,4.5,7.4,0.0,11.9
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,68.0,4.5,7.4,0.0,11.9
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,68.0,4.5,7.4,0.0,11.9
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,6.0,6.0,8.966,0.0,14.966
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,6.0,8.966,0.0,14.966
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT1,6.0,6.0,8.966,0.0,14.966
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-08-01,Olympic Games,final,"Tokyo, Japan",VT1,7.0,6.0,8.7,0.0,14.7
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT2,6.0,5.4,9.033,0.0,14.433
OLSEN SHALLON,OLSEN,Shallon,w,CAN,2021-08-01,Olympic Games,final,"Tokyo, Japan",VT2,7.0,5.4,9.0,0.0,14.4
ORREGO ARIANA,ORREGO,Ariana,w,PER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,65.0,5.2,6.866,0.0,12.066
ORREGO ARIANA,ORREGO,Ariana,w,PER,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,65.0,5.2,6.866,0.0,12.066
ORREGO ARIANA,ORREGO,Ariana,w,PER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,68.0,4.9,7.466,0.3,12.066
ORREGO ARIANA,ORREGO,Ariana,w,PER,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,68.0,4.9,7.466,0.3,12.066
ORREGO ARIANA,ORREGO,Ariana,w,PER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,85.0,4.4,5.066,0.0,9.466
ORREGO ARIANA,ORREGO,Ariana,w,PER,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,85.0,4.4,5.066,0.0,9.4
ORREGO ARIANA,ORREGO,Ariana,w,PER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,59.0,4.6,8.833,0.0,13.433
OU YUSHAN,OU,Yushan,w,CHN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,11.0,5.9,8.033,0.0,13.933
OU YUSHAN,OU,Yushan,w,CHN,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.9,8.033,0.0,13.933
OU YUSHAN,OU,Yushan,w,CHN,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.7,7.8,0.0,13.5
OU YUSHAN,OU,Yushan,w,CHN,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",UB,,5.2,8.033,0.0,13.233
OU YUSHAN,OU,Yushan,w,CHN,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,35.0,5.7,7.8,0.0,13.5
OU YUSHAN,OU,Yushan,w,CHN,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,4.6,9.033,0.0,13.633
OU YUSHAN,OU,Yushan,w,CHN,2021-08-01,Olympic Games,TeamFinal,"Tokyo, Japan",VT,,5.4,7.6,0.3,12.7
PETISCO ALBA,PETISCO,Alba,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,73.0,5.0,6.7,0.0,11.7
PETISCO ALBA,PETISCO,Alba,w,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,73.0,5.0,6.7,0.0,11.7
PETISCO ALBA,PETISCO,Alba,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.0,6.7,0.0,11.7
PETISCO ALBA,PETISCO,Alba,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,53.0,5.1,7.466,0.0,12.566
PETISCO ALBA,PETISCO,Alba,w,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,53.0,5.1,7.466,0.0,12.566
PETISCO ALBA,PETISCO,Alba,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.1,7.466,0.0,12.566
PETISCO ALBA,PETISCO,Alba,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,4.9,7.966,0.0,12.866
PETISCO ALBA,PETISCO,Alba,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,51.0,4.9,7.966,0.0,12.866
PETISCO ALBA,PETISCO,Alba,w,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,51.0,4.9,7.966,0.0,12.866
PETISCO ALBA,PETISCO,Alba,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,54.0,4.6,8.866,0.0,13.466
PETISCO ALBA,PETISCO,Alba,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,4.6,8.866,0.0,13.466
POL VERA,POL,Vera,w,NED,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,75.0,4.7,6.9,0.0,11.6
POL VERA,POL,Vera,w,NED,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,4.7,6.9,0.0,11.6
POL VERA,POL,Vera,w,NED,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,33.0,4.9,8.0,0.0,12.9
POL VERA,POL,Vera,w,NED,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,4.9,8.0,0.0,12.9
POL VERA,POL,Vera,w,NED,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,5.3,7.833,0.0,13.133
POL VERA,POL,Vera,w,NED,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,41.0,5.3,7.833,0.0,13.133
POL VERA,POL,Vera,w,NED,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.0,9.1,0.0,14.1
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",BB,21.0,5.3,6.4,0.0,11.7
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,40.0,5.3,7.566,0.0,12.866
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,40.0,5.3,7.566,0.0,12.866
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.3,7.566,0.0,12.866
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",FX,14.0,5.4,7.733,0.0,13.133
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,55.0,5.2,7.433,0.1,12.533
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,55.0,5.2,7.433,0.1,12.533
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,5.2,7.433,0.1,12.533
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,6.2,8.2,0.0,14.4
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",UE,24.0,5.8,6.3,0.0,12.1
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,15.0,6.2,8.2,0.0,14.4
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,15.0,6.2,8.2,0.0,14.4
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",VT,5.0,5.4,9.2,0.0,14.6
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,26.0,5.4,8.9,0.0,14.3
POPA ROXANA,POPA,Roxana,w,ESP,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,8.9,0.0,14.3
RAZ LIHIE,RAZ,Lihie,w,ISR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,64.0,5.0,7.066,0.0,12.066
RAZ LIHIE,RAZ,Lihie,w,ISR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,64.0,5.0,7.066,0.0,12.066
RAZ LIHIE,RAZ,Lihie,w,ISR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,59.0,4.7,7.7,0.0,12.4
RAZ LIHIE,RAZ,Lihie,w,ISR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,59.0,4.7,7.7,0.0,12.4
RAZ LIHIE,RAZ,Lihie,w,ISR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,70.0,4.7,7.0,0.0,11.7
RAZ LIHIE,RAZ,Lihie,w,ISR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,70.0,4.7,7.0,0.0,11.7
RAZ LIHIE,RAZ,Lihie,w,ISR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,32.0,5.4,8.833,0.0,14.233
RAZ LIHIE,RAZ,Lihie,w,ISR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT1,15.0,5.4,8.833,0.1,14.233
RAZ LIHIE,RAZ,Lihie,w,ISR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT2,15.0,4.8,8.766,0.0,13.566
ROOSKRANTZ CAITLIN,ROOSKRANTZ,Caitlin,w,RSA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,61.0,4.9,7.3,0.0,12.2
ROOSKRANTZ CAITLIN,ROOSKRANTZ,Caitlin,w,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,61.0,4.9,7.3,0.0,12.2
ROOSKRANTZ CAITLIN,ROOSKRANTZ,Caitlin,w,RSA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,79.0,4.6,7.133,0.1,11.633
ROOSKRANTZ CAITLIN,ROOSKRANTZ,Caitlin,w,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,79.0,4.6,7.133,0.1,11.633
ROOSKRANTZ CAITLIN,ROOSKRANTZ,Caitlin,w,RSA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,39.0,5.5,7.8,0.0,13.3
ROOSKRANTZ CAITLIN,ROOSKRANTZ,Caitlin,w,RSA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,39.0,5.5,7.8,0.0,13.3
ROOSKRANTZ CAITLIN,ROOSKRANTZ,Caitlin,w,RSA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,78.0,4.6,8.5,0.3,12.8
RUTTY RAEGAN,RUTTY,Raegan,w,CAY,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,91.0,3.8,4.483,0.0,8.283
RUTTY RAEGAN,RUTTY,Raegan,w,CAY,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,91.0,3.8,4.483,0.0,8.2
RUTTY RAEGAN,RUTTY,Raegan,w,CAY,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,82.0,3.8,6.833,0.0,10.633
RUTTY RAEGAN,RUTTY,Raegan,w,CAY,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,82.0,3.8,6.833,0.3,10.633
RUTTY RAEGAN,RUTTY,Raegan,w,CAY,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,87.0,4.1,4.466,0.0,8.566
RUTTY RAEGAN,RUTTY,Raegan,w,CAY,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,87.0,4.1,4.466,0.0,8.5
RUTTY RAEGAN,RUTTY,Raegan,w,CAY,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,84.0,3.7,8.433,0.0,12.133
RYAN MEGAN,RYAN,Megan,w,IRL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,88.0,5.0,5.466,0.0,10.466
RYAN MEGAN,RYAN,Megan,w,IRL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,88.0,5.0,5.466,0.0,10.4
RYAN MEGAN,RYAN,Megan,w,IRL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,72.0,4.7,7.6,0.3,12.0
RYAN MEGAN,RYAN,Megan,w,IRL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,72.0,4.7,7.6,0.3,12.0
RYAN MEGAN,RYAN,Megan,w,IRL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,76.0,4.2,7.333,0.0,11.533
RYAN MEGAN,RYAN,Megan,w,IRL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,76.0,4.2,7.333,0.0,11.533
RYAN MEGAN,RYAN,Megan,w,IRL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,69.0,4.6,8.6,0.0,13.2
SARAIVA FLAVIA,SARAIVA,Flavia,w,BRA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,9.0,5.9,8.066,0.0,13.966
SARAIVA FLAVIA,SARAIVA,Flavia,w,BRA,2021-08-01,Olympic Games,final,"Tokyo, Japan",BB,7.0,5.7,7.433,0.0,13.13
SARAIVA FLAVIA,SARAIVA,Flavia,w,BRA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,69.0,5.3,6.766,0.3,12.066
SASNAL GABRIELA,SASNAL,Gabriela,w,POL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,54.0,4.6,7.833,0.0,12.433
SASNAL GABRIELA,SASNAL,Gabriela,w,POL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,54.0,4.6,7.833,0.0,12.433
SASNAL GABRIELA,SASNAL,Gabriela,w,POL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,73.0,4.3,7.633,0.0,11.933
SASNAL GABRIELA,SASNAL,Gabriela,w,POL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,73.0,4.3,7.633,0.3,11.933
SASNAL GABRIELA,SASNAL,Gabriela,w,POL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,48.0,5.2,7.766,0.0,12.966
SASNAL GABRIELA,SASNAL,Gabriela,w,POL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,48.0,5.2,7.766,0.0,12.966
SASNAL GABRIELA,SASNAL,Gabriela,w,POL,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,50.0,4.8,8.8,0.0,13.6
SASNAL GABRIELA,SASNAL,Gabriela,w,POL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT1,17.0,4.8,8.8,0.0,13.6
SASNAL GABRIELA,SASNAL,Gabriela,w,POL,2021-07-25,Olympic Games,qual,"Tokyo, Japan",VT2,17.0,4.8,8.566,0.0,13.366
SAVRANBASI NAZLI,SAVRANBASI,Nazli,w,TUR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,85.0,5.0,6.033,0.0,11.033
SAVRANBASI NAZLI,SAVRANBASI,Nazli,w,TUR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,85.0,5.0,6.033,0.0,11.0
SAVRANBASI NAZLI,SAVRANBASI,Nazli,w,TUR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,74.0,4.6,7.333,0.0,11.933
SAVRANBASI NAZLI,SAVRANBASI,Nazli,w,TUR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,74.0,4.6,7.333,0.0,11.933
SAVRANBASI NAZLI,SAVRANBASI,Nazli,w,TUR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,67.0,5.9,6.033,0.0,11.933
SAVRANBASI NAZLI,SAVRANBASI,Nazli,w,TUR,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,67.0,5.9,6.033,0.0,11.933
SAVRANBASI NAZLI,SAVRANBASI,Nazli,w,TUR,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,77.0,4.2,8.7,0.0,12.9
SCHAEFER BETZ PAULINE,SCHAEFER-BETZ,Pauline,w,GER,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,36.0,5.2,7.766,0.0,12.966
SCHAEFER BETZ PAULINE,SCHAEFER-BETZ,Pauline,w,GER,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,5.2,7.766,0.0,12.966
SCHAEFER BETZ PAULINE,SCHAEFER-BETZ,Pauline,w,GER,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,42.0,4.6,8.133,0.3,12.733
SCHAEFER BETZ PAULINE,SCHAEFER-BETZ,Pauline,w,GER,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,4.6,8.133,0.0,12.733
SCHAEFER BETZ PAULINE,SCHAEFER-BETZ,Pauline,w,GER,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,4.9,7.033,0.0,11.933
SCHAEFER BETZ PAULINE,SCHAEFER-BETZ,Pauline,w,GER,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,66.0,4.9,7.033,0.0,11.933
SCHAEFER BETZ PAULINE,SCHAEFER-BETZ,Pauline,w,GER,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.0,8.933,0.0,13.933
SCHAEFER BETZ PAULINE,SCHAEFER-BETZ,Pauline,w,GER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,36.0,5.2,7.766,0.0,12.966
SCHAEFER BETZ PAULINE,SCHAEFER-BETZ,Pauline,w,GER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,42.0,4.6,8.133,0.0,12.733
SCHAEFER BETZ PAULINE,SCHAEFER-BETZ,Pauline,w,GER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,66.0,4.9,7.033,0.0,11.933
SCHAEFER BETZ PAULINE,SCHAEFER-BETZ,Pauline,w,GER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,41.0,5.0,8.933,0.0,13.933
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",BB,10.0,4.9,8.033,0.0,12.933
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,56.0,4.3,8.033,0.0,12.333
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,56.0,4.3,8.033,0.0,12.333
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",BB,,4.3,8.033,0.0,12.333
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",FX,23.0,4.8,7.733,0.1,12.433
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,31.0,4.8,8.133,0.0,12.933
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,31.0,4.8,8.133,0.0,12.933
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",FX,,4.8,8.133,0.0,12.933
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",UB,,6.2,8.5,0.0,14.7
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",UE,6.0,6.2,8.3,0.0,14.5
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,7.0,6.2,8.5,0.0,14.7
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,7.0,6.2,8.5,0.0,14.7
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-08-01,Olympic Games,final,"Tokyo, Japan",UE,5.0,6.2,8.2,0.0,14.4
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-29,Olympic Games,AAfinal,"Tokyo, Japan",VT,17.0,5.4,8.8,0.0,14.2
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,30.0,5.4,8.866,0.0,14.266
SEITZ ELISABETH,SEITZ,Elisabeth,w,GER,2021-07-25,Olympic Games,TeamQual,"Tokyo, Japan",VT,,5.4,8.866,0.0,14.266
SHARAF ZEINA,SHARAF,Zeina,w,EGY,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,70.0,5.4,6.466,0.0,11.866
SHARAF ZEINA,SHARAF,Zeina,w,EGY,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,70.0,5.4,6.466,0.1,11.866
SHARAF ZEINA,SHARAF,Zeina,w,EGY,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,78.0,4.2,7.5,0.0,11.7
SHARAF ZEINA,SHARAF,Zeina,w,EGY,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,78.0,4.2,7.5,0.3,11.7
SHARAF ZEINA,SHARAF,Zeina,w,EGY,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",UE,60.0,4.8,7.7,0.0,12.5
SHARAF ZEINA,SHARAF,Zeina,w,EGY,2021-07-25,Olympic Games,qual,"Tokyo, Japan",UE,60.0,4.8,7.7,0.0,12.5
SHARAF ZEINA,SHARAF,Zeina,w,EGY,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",VT,69.0,4.6,8.6,0.0,13.2
SKINNER MYKAYLA,SKINNER,Mykayla,w,USA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",BB,27.0,6.1,7.133,0.0,13.233
SKINNER MYKAYLA,SKINNER,Mykayla,w,USA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",BB,27.0,6.1,7.133,0.0,13.233
SKINNER MYKAYLA,SKINNER,Mykayla,w,USA,2021-07-25,Olympic Games,AAqual,"Tokyo, Japan",FX,14.0,6.0,7.566,0.0,13.566
SKINNER MYKAYLA,SKINNER,Mykayla,w,USA,2021-07-25,Olympic Games,qual,"Tokyo, Japan",FX,14.0,6.0,7.566,0.0,13.566
