Name,Country,Matches Participated,Average D_Score,D_Score Variance,Average E_Score,E_Score Variance,Average Penalty,Penalty Variance,Mean,Std,Apparatus_BB,Apparatus_FX,Apparatus_UE,Apparatus_VT
GAYEN BIDISHA,IND,2,3.7,0.009999999999999974,8.2665,0.00442225000000006,0.0,0.0,11.9665,0.033515,0,0,0,1
GEHANI MILKA,SRI,2,4.7,0.0,7.183,0.0024999999999999823,0.0,0.0,11.883,0.05001,1,0,0,0
GEHANI MILKA,SRI,2,4.5,0.25,7.033,0.25,0.1,0.010000000000000002,11.433,0.900001,0,1,0,0
GEHANI MILKA,SRI,3,4.766666666666667,0.0022222222222222066,7.821666666666666,0.023997555555555442,0.0,0.0,12.588333,0.110145,0,0,1,0
GEMZA ANNA,POL,2,4.1,0.0,6.1665,0.07102224999999986,0.0,0.0,10.2665,0.266502,1,0,0,0
GEMZA ANNA,POL,3,4.633333333333334,0.015555555555555545,6.422,0.9052346666666669,0.0,0.0,11.055333,0.828246,0,0,1,0
GEORGIEVA VALENTINA,BUL,4,5.0,0.029999999999999923,5.787249999999999,0.46277368749999975,0.0,0.0,10.78725,0.812542,1,0,0,0
GEORGIEVA VALENTINA,BUL,16,4.5875,0.047343749999999934,8.6955,0.264071625,0.04375,0.0062109374999999994,13.23925,0.489671,0,0,0,1
GEORGIEVA VALENTINA,BUL,5,4.78,0.0015999999999999886,7.449799999999999,0.31650895999999984,0.02,0.0016,12.2098,0.592397,0,1,0,0
GEORGIEVA VALENTINA,BUL,2,3.15,0.12250000000000007,7.383,0.380689,0.0,0.0,10.533,0.267002,0,0,1,0
GHIGOARTA AMALIA,ROU,4,5.3,0.03500000000000002,7.541499999999999,0.14637225000000015,0.0,0.0,12.8415,0.254309,1,0,0,0
GHIGOARTA AMALIA,ROU,3,4.5,0.6066666666666666,7.044,0.705634666666667,0.0,0.0,11.544,1.612215,0,0,1,0
GHIGOARTA AMALIA,ROU,2,5.1,0.0,7.6165,0.000272250000000006,0.15,0.0225,12.5665,0.166503,0,1,0,0
GHIGOARTA AMALIA,ROU,2,4.2,0.0,8.8665,0.004422249999999941,0.0,0.0,13.0665,0.066508,0,0,0,1
GIUBELLINI CHIARA,SUI,2,5.0,0.04000000000000007,5.833,0.07128899999999995,0.05,0.0025000000000000005,10.783,0.517001,1,0,0,0
GIUBELLINI CHIARA,SUI,3,5.033333333333333,0.0022222222222222066,7.421666666666667,0.055130888888888764,0.09999999999999999,0.02,12.355,0.150032,0,1,0,0
GIUBELLINI CHIARA,SUI,3,4.133333333333334,0.008888888888888904,8.566666666666666,0.0022222222222222066,0.0,0.0,12.7,0.141425,0,0,0,1
GOBADZE ANI,GEO,5,4.42,0.057599999999999915,5.7664,0.8673378399999999,0.06000000000000001,0.0024000000000000002,10.1264,0.823317,1,0,0,0
GOBADZE ANI,GEO,5,4.08,0.08159999999999996,6.666200000000001,0.13640896000000002,0.08,0.013599999999999998,10.6662,0.684463,0,1,0,0
GOBADZE ANI,GEO,3,3.5333333333333337,0.05555555555555556,6.455000000000001,0.46230866666666653,0.0,0.0,9.988333,0.762145,0,0,1,0
GOBADZE ANI,GEO,4,3.6,0.0,8.55775,0.09860418749999982,0.1,0.015,12.05775,0.426562,0,0,0,1
GOMES MAIA LUISA,BRA,2,4.9,0.010000000000000018,7.1,0.5372890000000001,0.0,0.0,12.0,0.833001,0,1,0,0
GORRELL EILIDH,GBR,3,4.3,0.006666666666666678,6.683333333333333,0.1905555555555558,0.0,0.0,10.983333,0.417001,1,0,0,0
GORRELL EILIDH,GBR,3,4.2,0.026666666666666713,7.55,0.005000000000000023,0.03333333333333333,0.002222222222222223,11.716667,0.184092,0,1,0,0
GORRELL EILIDH,GBR,3,4.366666666666666,0.035555555555555625,6.75,0.2916666666666667,0.0,0.0,11.116667,0.356684,0,0,1,0
GORRELL EILIDH,GBR,3,3.2000000000000006,1.9721522630525295e-31,8.366666666666667,0.14388888888888904,0.0,0.0,11.566667,0.379328,0,0,0,1
GRANDE ALEXA,ESA,5,4.44,0.006399999999999954,7.0466,0.1497262399999999,0.0,0.0,11.4866,0.33526,1,0,0,0
GRANDE ALEXA,ESA,4,4.550000000000001,0.012499999999999976,7.558,0.03811400000000006,0.175,0.016874999999999998,11.933,0.078038,0,1,0,0
GRANDE ALEXA,ESA,4,3.9250000000000003,0.0018750000000000034,6.5875,0.050468750000000076,0.0,0.0,10.5125,0.240769,0,0,1,0
GRANDE ALEXA,ESA,10,3.96,0.1344000000000001,8.4882,0.024606359999999914,0.0,0.0,12.4482,0.395049,0,0,0,1
GRANT SHANNA KAE,GBR,2,4.3,0.0899999999999999,7.275,0.07562499999999994,0.0,0.0,11.575,0.02502,1,0,0,0
GRANT SHANNA KAE,GBR,3,4.466666666666666,0.16222222222222224,8.233333333333334,0.07055555555555562,0.0,0.0,12.7,0.657014,0,1,0,0
GRANT SHANNA KAE,GBR,2,4.449999999999999,0.02249999999999997,7.45,0.0024999999999999823,0.0,0.0,11.9,0.100005,0,0,1,0
GRANT SHANNA KAE,GBR,2,3.6,0.0,9.05,0.010000000000000106,0.15,0.0225,12.5,0.250002,0,0,0,1
GRAVIN ELINA,SWE,2,4.75,0.0024999999999999823,7.433,0.0899999999999999,0.05,0.0025000000000000005,12.133,0.200002,1,0,0,0
GRAVIN ELINA,SWE,3,4.266666666666667,0.0022222222222222066,7.988666666666667,0.0017308888888888797,0.0,0.0,12.255333,0.0316,0,1,0,0
GREAVES OLIVIA,USA,2,5.4,0.0,8.125,0.005624999999999893,0.0,0.0,13.525,0.075007,0,0,1,0
GUDMUNDSDOTTIR HILDUR MAJA,ISL,3,4.2,0.020000000000000094,5.933,1.1023926666666672,0.06666666666666667,0.0022222222222222222,10.066333,0.926291,1,0,0,0
GUDMUNDSDOTTIR HILDUR MAJA,ISL,3,4.266666666666667,0.0022222222222222066,7.744333333333333,0.015064222222222298,0.0,0.0,12.011,0.164042,0,1,0,0
GUDMUNDSDOTTIR HILDUR MAJA,ISL,3,2.966666666666667,0.3488888888888888,7.210666666666666,0.000997555555555534,0.0,0.0,10.177333,0.608878,0,0,1,0
GUDMUNDSDOTTIR HILDUR MAJA,ISL,3,3.6666666666666665,0.1688888888888889,8.610666666666667,0.01959022222222236,0.0,0.0,12.277333,0.525476,0,0,0,1
HABISREUTINGER LILLI LEANNE,SUI,3,4.133333333333333,0.008888888888888906,8.722,0.012167999999999998,0.0,0.0,12.855333,0.204592,0,0,0,1
HAJJAR MADDISON,CAN,2,4.65,0.02249999999999997,7.458,0.0852639999999999,0.0,0.0,12.108,0.442001,1,0,0,0
HAJJAR MADDISON,CAN,3,4.7,0.0,7.872,0.05850866666666654,0.0,0.0,12.572,0.241888,0,1,0,0
HALOVA DANIELA,CZE,2,3.4000000000000004,0.03999999999999998,8.625,0.0006250000000000178,0.0,0.0,12.025,0.175003,0,0,0,1
HALOVA SABINA,CZE,2,4.0,0.0,6.583,0.9662890000000002,0.0,0.0,10.583,0.983001,1,0,0,0
HALOVA SABINA,CZE,2,4.0,0.04000000000000007,6.8415,0.011772250000000057,0.0,0.0,10.8415,0.091505,0,0,1,0
HALVORSEN SELMA,NOR,3,3.966666666666667,0.002222222222222226,6.899666666666666,0.3204815555555558,0.0,0.0,10.866333,0.542048,0,1,0,0
HALVORSEN SELMA,NOR,3,4.1,0.006666666666666678,7.255333333333333,0.06106422222222208,0.0,0.0,11.355333,0.272761,0,0,1,0
HALVORSEN SELMA,NOR,9,3.8444444444444446,0.1580246913580248,8.32933333333333,0.14398911111111082,0.06666666666666667,0.015555555555555557,12.107111,0.442518,0,0,0,1
HAMED SALMA,QAT,2,3.4000000000000004,0.03999999999999998,7.933,0.09000000000000016,0.15,0.0225,11.183,0.250002,0,0,0,1
HAMIDI SIHEM,ALG,6,3.533333333333333,0.022222222222222223,8.383000000000001,0.10445933333333314,0.0,0.0,11.916333,0.405564,0,0,0,1
HARIADI AMEERA,INA,4,4.35,0.0025000000000000265,6.499750000000001,0.12736118749999997,0.0,0.0,10.84975,0.313348,1,0,0,0
HARIADI AMEERA,INA,4,4.15,0.1025,7.32475,0.08309318750000003,0.125,0.026875000000000003,11.34975,0.208642,0,1,0,0
HARIADI AMEERA,INA,5,3.88,0.08959999999999999,7.18,0.45803559999999993,0.0,0.0,11.06,0.867984,0,0,1,0
HARIADI AMEERA,INA,4,3.55,0.1675,8.3995,0.10176675000000002,0.075,0.016874999999999998,11.8745,0.634206,0,0,0,1
HARTMANN DARIA ANGELINA,SUI,2,4.55,0.0024999999999999823,7.55,0.0024999999999999823,0.05,0.0025000000000000005,12.05,0.05001,0,1,0,0
HARTMANN DARIA ANGELINA,SUI,4,3.5,0.010000000000000018,8.74975,0.001386187500000031,0.0,0.0,12.24975,0.121397,0,0,0,1
HASSANAINE NISRINE,MAR,4,3.4000000000000004,0.03999999999999998,7.991499999999999,0.09011674999999994,0.025,0.0018750000000000004,11.3665,0.472406,0,0,0,1
HATAKEDA CHIAKI,JPN,5,5.279999999999999,0.0015999999999999886,7.6196,0.07571384000000006,0.0,0.0,12.8996,0.313207,1,0,0,0
HATAKEDA CHIAKI,JPN,6,5.183333333333334,0.008055555555555573,7.599666666666667,0.04104455555555552,0.0,0.0,12.783,0.142209,0,1,0,0
HATAKEDA CHIAKI,JPN,4,5.3,0.0,7.46625,0.16036118749999997,0.0,0.0,12.76625,0.400452,0,0,1,0
HATAKEDA CHIAKI,JPN,4,4.6,0.0,8.508000000000001,0.3511139999999999,0.15,0.0225,12.958,0.707895,0,0,0,1
HAUTALA ADA,FIN,8,4.9375,0.004843749999999996,6.228875,0.8032358593749999,0.0,0.0,11.166375,0.933657,1,0,0,0
HAUTALA ADA,FIN,8,4.7125,0.038593749999999996,7.641249999999999,0.03522093750000002,0.075,0.016874999999999998,12.27875,0.372253,0,1,0,0
HAUTALA ADA,FIN,7,4.557142857142857,0.2053061224489797,6.271285714285715,1.7542136326530609,0.0,0.0,10.828429,1.672988,0,0,1,0
HAUTALA ADA,FIN,4,4.2,0.0,8.624749999999999,0.011904187500000107,0.0,0.0,12.82475,0.109111,0,0,0,1
HEFFERNAN JANE,IRL,2,4.4,0.15999999999999992,6.975,0.05062500000000004,0.15,0.0225,11.225,0.475001,0,1,0,0
HENDRICKS TOMMERA,GBR,3,4.466666666666667,0.008888888888888826,7.150000000000001,0.7316666666666672,0.0,0.0,11.616667,0.766305,1,0,0,0
HENDRICKS TOMMERA,GBR,2,4.25,0.0024999999999999823,7.125,0.2756250000000004,0.25,0.0024999999999999988,11.125,0.625001,0,1,0,0
HENDRICKS TOMMERA,GBR,2,4.3,0.0,6.625,2.325625000000001,0.0,0.0,10.925,1.525,0,0,1,0
HENDRICKS TOMMERA,GBR,2,4.2,0.0,8.675,0.005625000000000027,0.0,0.0,12.875,0.075007,0,0,0,1
HERON HILLARY,PAN,4,4.825,0.011874999999999993,6.516500000000001,0.25692225,0.0,0.0,11.3415,0.511149,1,0,0,0
HERON HILLARY,PAN,6,5.25,0.0391666666666667,7.410666666666668,0.017993888888888882,0.03333333333333333,0.002222222222222223,12.627333,0.262605,0,1,0,0
HERON HILLARY,PAN,4,4.675,0.006875000000000017,7.1995,0.016072249999999944,0.0,0.0,11.8745,0.176842,0,0,1,0
HERON HILLARY,PAN,11,4.672727272727273,0.5183471074380166,8.133090909090908,0.3197111735537188,0.10909090909090909,0.020826446280991732,12.696727,1.172703,0,0,0,1
HERON SOTO HILLARY ALEXANDRA,PAN,4,4.5,0.0,6.8125,0.25441325000000004,0.0,0.0,11.3125,0.504395,1,0,0,0
HERON SOTO HILLARY ALEXANDRA,PAN,5,4.94,0.006400000000000005,7.8232,0.03211736000000004,0.0,0.0,12.7632,0.255622,0,1,0,0
HERON SOTO HILLARY ALEXANDRA,PAN,4,4.725,0.001874999999999987,7.09575,0.025079187499999968,0.0,0.0,11.82075,0.199167,0,0,1,0
HERON SOTO HILLARY ALEXANDRA,PAN,8,4.725,0.289375,8.160499999999999,0.5192744999999999,0.1125,0.01359375,12.773,1.090324,0,0,0,1
HERRERA LANA RAQUEL,PAN,4,4.425,0.071875,6.183249999999999,0.7390916874999996,0.0,0.0,10.60825,1.109867,1,0,0,0
HERRERA LANA RAQUEL,PAN,4,4.55,0.007499999999999947,7.175,0.0191195,0.125,0.011875,11.6,0.143162,0,1,0,0
HERRERA LANA RAQUEL,PAN,4,4.625,0.07687500000000008,6.95,0.032499999999999994,0.0,0.0,11.575,0.248749,0,0,1,0
HERRERA LANA RAQUEL,PAN,5,4.2,0.06399999999999997,8.413,0.04203559999999996,0.12,0.021599999999999998,12.493,0.34865,0,0,0,1
HERRERA RODRIGUEZ LANA,PAN,2,4.6,0.0,7.875,0.030625000000000093,0.0,0.0,12.475,0.175003,0,1,0,0
HERRERO LUGO AINHOA SOFIA,PUR,2,4.15,0.0025000000000000265,7.4335,0.017822250000000046,0.0,0.0,11.5835,0.083506,0,1,0,0
HILTON HALLE,IRL,8,4.95,0.014999999999999982,7.006,0.34978774999999995,0.0,0.0,11.956,0.594402,1,0,0,0
HILTON HALLE,IRL,8,4.875,0.021875000000000016,7.335125,0.16702335937499996,0.05,0.010000000000000002,12.160125,0.412908,0,1,0,0
HILTON HALLE,IRL,7,4.442857142857143,0.031020408163265286,6.542571428571429,0.307743387755102,0.0,0.0,10.985429,0.599906,0,0,1,0
HILTON HALLE,IRL,5,4.36,0.10239999999999996,8.583200000000001,0.050448960000000154,0.06,0.014400000000000001,12.8832,0.117516,0,0,0,1
HRIBAR LUCIJA,SLO,18,4.638888888888889,0.02015432098765431,7.1081111111111115,0.2472275432098766,0.0,0.0,11.747,0.490914,1,0,0,0
HRIBAR LUCIJA,SLO,15,4.053333333333334,0.9731555555555558,7.555400000000001,0.13440797333333337,0.4933333333333333,2.58728888888889,11.1154,2.384984,0,1,0,0
HRIBAR LUCIJA,SLO,18,4.861111111111111,0.013487654320987651,7.296833333333333,0.4586562499999999,0.0,0.0,12.157944,0.766977,0,0,1,0
HRIBAR LUCIJA,SLO,4,4.2,0.0,8.87475,0.017373687499999964,0.0,0.0,13.07475,0.131813,0,0,0,1
HUANG TZU HSING,TPE,2,5.15,0.02249999999999997,6.1,0.054289000000000046,0.05,0.0025000000000000005,11.2,0.133004,1,0,0,0
HUANG TZU HSING,TPE,2,3.6,0.15999999999999992,8.4,0.0044890000000000225,0.05,0.0025000000000000005,11.95,0.283002,0,0,0,1
HUANG ZHUOFAN,CHN,3,6.5,0.0,8.110666666666667,0.012064222222222276,0.0,0.0,14.610667,0.109842,0,0,1,0
HUBAREVA YELYZAVETA,UKR,11,5.327272727272726,0.007438016528925631,7.472363636363636,0.13990514049586766,0.0,0.0,12.799636,0.423252,0,0,1,0
HUBAREVA YELYZAVETA,UKR,8,4.987500000000001,0.008593749999999938,6.78725,0.4021764374999999,0.0,0.0,11.77475,0.688333,1,0,0,0
HUBAREVA YELYZAVETA,UKR,2,4.2,0.0,8.4495,0.0069722499999999845,0.0,0.0,12.6495,0.083506,0,0,0,1
HÄMMERLE ELISA,AUT,2,4.7,0.0,7.8495,0.0069722499999999845,0.05,0.0025000000000000005,12.4995,0.133504,1,0,0,0
HÄMMERLE ELISA,AUT,2,4.550000000000001,0.02249999999999997,7.8495,0.0069722499999999845,0.05,0.0025000000000000005,12.3495,0.183503,0,1,0,0
IBRAHIM ZEINA,EGY,3,4.866666666666666,0.03555555555555562,6.488666666666667,0.3514568888888887,0.0,0.0,11.355333,0.737558,1,0,0,0
IORIO ELISA,ITA,2,5.5,0.0,7.95,0.0024999999999999823,0.0,0.0,13.45,0.05001,1,0,0,0
IORIO ELISA,ITA,3,6.166666666666667,0.002222222222222246,7.566333333333333,0.04734822222222229,0.0,0.0,13.733,0.259474,0,0,1,0
IRFANALUTHFI RIFDA,INA,6,4.7,0.023333333333333317,6.988666666666666,0.5554272222222222,0.0,0.0,11.688667,0.855645,1,0,0,0
IRFANALUTHFI RIFDA,INA,7,4.757142857142857,0.0024489795918367177,7.823571428571428,0.0325556734693878,0.0,0.0,12.580714,0.163,0,1,0,0
IRFANALUTHFI RIFDA,INA,7,4.2857142857142865,0.06979591836734686,7.9758571428571425,0.10501412244897955,0.0,0.0,12.261571,0.375204,0,0,1,0
IRFANALUTHFI RIFDA,INA,14,4.085714285714286,0.021224489795918407,8.852,0.01805971428571428,0.0,0.0,12.937714,0.236702,0,0,0,1
IRIBARNE NICOLE,ARG,3,4.6,0.0,6.7443333333333335,0.39266422222222247,0.0,0.0,11.344333,0.62663,1,0,0,0
IRIBARNE NICOLE,ARG,3,4.733333333333333,0.008888888888888906,7.099666666666667,0.0022222222222222066,0.0,0.0,11.833,0.081656,0,1,0,0
IRIBARNE NICOLE,ARG,3,4.2,0.0,7.655333333333334,0.019590222222222186,0.0,0.0,11.855333,0.139969,0,0,1,0
IRIBARNE NICOLE,ARG,3,4.4,0.0,8.377333333333333,0.009190222222222225,0.0,0.0,12.777333,0.095871,0,0,0,1
IRIBARNE APARICIO NICOLE,ARG,2,4.75,0.0024999999999999823,7.516500000000001,0.000272250000000006,0.25,0.022500000000000003,12.0165,0.116504,0,1,0,0
IRIBARNE APARICIO NICOLE,ARG,2,4.4,0.0,8.4335,0.004422249999999941,0.0,0.0,12.8335,0.066508,0,0,0,1
IVANOVA ANFISSA,KAZ,2,4.5,0.009999999999999929,7.0329999999999995,0.054289000000000046,0.0,0.0,11.533,0.333002,0,1,0,0
IVANOVA ANFISSA,KAZ,2,3.3,0.0,6.1665,0.07102224999999986,0.0,0.0,9.4665,0.266502,0,0,1,0
IVANOVA ANFISSA,KAZ,4,3.5500000000000003,0.027499999999999993,8.633,0.007244500000000006,0.025,0.0018750000000000004,12.158,0.165742,0,0,0,1
JAUCH MEOLIE,GER,5,5.739999999999999,0.018400000000000083,7.869800000000001,0.02003696000000004,0.0,0.0,13.6098,0.144547,0,0,1,0
JENSEN NATALIE,DEN,3,4.066666666666666,0.03555555555555562,8.555333333333332,0.0009975555555555606,0.0,0.0,12.622,0.156981,0,0,0,1
JOHNSON MADRAY,USA,5,5.26,0.08240000000000006,7.293200000000001,0.56762936,0.02,0.0016,12.5332,0.830238,1,0,0,0
JOHNSON MADRAY,USA,3,4.6,0.0,8.55,0.1066666666666664,0.06666666666666667,0.0022222222222222222,13.083333,0.36818,0,0,0,1
JOHNSON MADRAY,USA,2,5.1,0.0,7.699999999999999,0.010000000000000018,0.05,0.0025000000000000005,12.75,0.150003,0,1,0,0
JOHNSON MADRAY,USA,4,5.025,0.0018749999999999867,8.04575,0.015454187499999873,0.0,0.0,13.07075,0.158249,0,0,1,0
JONES SHILESE,USA,13,5.576923076923077,0.06792899408284023,7.744769230769231,0.38852140828402365,0.0,0.0,13.321692,0.710911,1,0,0,0
JONES SHILESE,USA,14,5.621428571428573,0.02454081632653063,8.111785714285713,0.07151831122448991,0.028571428571428574,0.003469387755102041,13.704643,0.399992,0,1,0,0
JONES SHILESE,USA,15,6.286666666666665,0.006488888888888913,8.223066666666666,0.16684659555555556,0.0,0.0,14.509733,0.47673,0,0,1,0
JONES SHILESE,USA,11,5.0,0.0,9.30590909090909,0.022967173553719092,0.018181818181818184,0.001487603305785124,14.287727,0.170074,0,0,0,1
JONG KATELYN,USA,9,5.5777777777777775,0.0017283950617283826,7.590666666666666,0.06194133333333339,0.0,0.0,13.168444,0.255887,0,1,0,0
JONG KATELYN,USA,10,5.7700000000000005,0.028100000000000003,7.358200000000001,0.25895616,0.0,0.0,13.1282,0.611187,0,0,1,0
JONG KATELYN,USA,7,5.471428571428571,0.016326530612244854,7.007142857142858,0.8731632653061226,0.0,0.0,12.478571,0.936505,1,0,0,0
JONG KATELYN,USA,7,5.0,0.0,8.778571428571428,0.0177551020408163,0.0,0.0,13.778571,0.133252,0,0,0,1
JUMABEKOVA GULNAZ,UZB,6,4.666666666666666,0.01888888888888893,5.422,0.534568,0.016666666666666666,0.0013888888888888892,10.072,0.686685,1,0,0,0
JUMABEKOVA GULNAZ,UZB,7,4.571428571428571,0.030612244897959152,6.811714285714285,0.06643277551020411,0.0,0.0,11.383143,0.391081,0,1,0,0
JUMABEKOVA GULNAZ,UZB,4,3.55,0.10249999999999995,6.0497499999999995,1.6559916874999998,0.0,0.0,9.59975,0.973893,0,0,1,0
JUMABEKOVA GULNAZ,UZB,22,3.9090909090909083,0.0862809917355372,8.44,0.19050463636363635,0.03181818181818182,0.0021694214876033066,12.317273,0.544725,0,0,0,1
JUNG RUIVIVAR LEVI,USA,9,4.9222222222222225,0.02395061728395056,7.140666666666665,0.559585777777778,0.022222222222222223,0.001728395061728395,12.040667,0.914275,1,0,0,0
JUNG RUIVIVAR LEVI,USA,8,4.9,0.005000000000000009,7.4645,0.46597175000000024,0.22499999999999998,0.044375,12.1395,0.809736,0,1,0,0
JUNG RUIVIVAR LEVI,USA,8,5.3,0.06750000000000002,7.35625,0.1671484374999999,0.0,0.0,12.65625,0.613106,0,0,1,0
JUNG RUIVIVAR LEVI,USA,6,4.533333333333334,0.022222222222222168,8.783333333333333,0.022222222222222213,0.0,0.0,13.316667,0.149075,0,0,0,1
JUREVICA KATRINA,LAT,12,3.950000000000001,0.08750000000000002,8.30525,0.16206335416666665,0.03333333333333333,0.00722222222222222,12.221917,0.645054,0,0,0,1
JUREVICA KATRINA,LAT,3,4.6,0.0,5.821666666666666,0.3082642222222222,0.0,0.0,10.421667,0.555216,1,0,0,0
JUREVICA KATRINA,LAT,3,4.333333333333333,0.015555555555555545,6.822,0.029767999999999944,0.03333333333333333,0.002222222222222223,11.122,0.190881,0,1,0,0
KALUKOTTAGE AMAYA SITHUMINI,SRI,2,2.55,0.0625,6.675,0.18062499999999984,0.0,0.0,9.225,0.675001,1,0,0,0
KALUKOTTAGE AMAYA SITHUMINI,SRI,2,3.2,0.09000000000000002,5.808,0.3113639999999998,0.0,0.0,9.008,0.258002,0,1,0,0
KALUKOTTAGE AMAYA SITHUMINI,SRI,2,1.65,0.0024999999999999935,5.758,0.04326400000000008,0.0,0.0,7.408,0.258002,0,0,1,0
KAMANGA ANNAIS ORNELLA,GBR,4,3.8000000000000003,0.1600000000000001,8.7875,0.08421874999999984,0.075,0.016874999999999998,12.5125,0.751146,0,0,0,1
KANTER MARI,NOR,8,4.612500000000001,0.011093750000000001,6.8454999999999995,0.8109605,0.0125,0.0010937500000000003,11.4455,0.931899,1,0,0,0
KANTER MARI,NOR,7,4.1571428571428575,0.033877551020408146,7.428285714285715,0.08427306122448983,0.0,0.0,11.585429,0.234287,0,0,1,0
KANTER MARI,NOR,5,4.5200000000000005,0.041600000000000054,7.5396,0.04336983999999992,0.08,0.013599999999999998,11.9796,0.442677,0,1,0,0
KANTER MARI,NOR,2,3.6,0.0,8.6665,0.00442225000000006,0.0,0.0,12.2665,0.066508,0,0,0,1
KASAHARA ARISA,JPN,2,5.6,0.010000000000000018,8.2165,0.006972250000000133,0.0,0.0,13.8165,0.01653,1,0,0,0
KASAHARA ARISA,JPN,2,5.5,0.0,8.0,0.0010889999999999945,0.0,0.0,13.5,0.033015,0,0,1,0
KASIANENKO YULIIA,UKR,5,5.26,0.09039999999999997,6.9798,0.31016095999999993,0.0,0.0,12.2398,0.621985,1,0,0,0
KASIANENKO YULIIA,UKR,3,5.1,0.006666666666666678,6.877333333333333,0.1885308888888888,0.13333333333333333,0.0022222222222222227,11.844,0.494816,0,1,0,0
KASIANENKO YULIIA,UKR,4,5.025,0.006874999999999951,6.508,0.3326139999999998,0.0,0.0,11.533,0.573664,0,0,1,0
KATSALI ELVIRA,GRE,6,4.616666666666667,0.03805555555555553,6.677500000000001,0.6391309166666664,0.0,0.0,11.294167,0.90749,1,0,0,0
KATSALI ELVIRA,GRE,6,4.416666666666667,0.021388888888888926,7.0165,0.37293525,0.06666666666666667,0.022222222222222227,11.3665,0.731382,0,1,0,0
KATSALI ELVIRA,GRE,3,3.8333333333333335,0.10888888888888881,6.210666666666666,1.4646568888888891,0.0,0.0,10.044,0.972644,0,0,1,0
KATSALI ELVIRA,GRE,2,3.2,0.0,8.599499999999999,0.0011222499999999462,0.0,0.0,11.7995,0.033515,0,0,0,1
KAYISOGLU SEVGI,TUR,7,4.8999999999999995,0.028571428571428574,6.452,0.5979057142857143,0.014285714285714287,0.0012244897959183677,11.337714,0.759485,1,0,0,0
KAYISOGLU SEVGI,TUR,11,4.781818181818182,0.02330578512396696,7.471,0.06283690909090905,0.045454545454545456,0.00793388429752066,12.207364,0.306872,0,1,0,0
KAYISOGLU SEVGI,TUR,13,4.846153846153846,0.0901775147928994,7.417615384615384,0.40730869822485194,0.0,0.0,12.263769,0.58874,0,0,1,0
KAYISOGLU SEVGI,TUR,4,3.75,0.06750000000000002,8.44125,0.014148687499999962,0.025,0.0018750000000000004,12.16625,0.317352,0,0,0,1
KELLY OLIVIA,BAR,2,4.85,0.0025000000000000265,6.683,0.20250000000000015,0.0,0.0,11.533,0.400001,1,0,0,0
KELLY OLIVIA,BAR,2,4.85,0.0025000000000000265,7.4,0.0399999999999999,0.15,0.0225,12.1,0.400001,0,1,0,0
KELLY OLIVIA,BAR,2,4.25,0.0024999999999999823,6.5995,0.5875222499999996,0.0,0.0,10.8495,0.816501,0,0,1,0
KELLY OLIVIA,BAR,2,4.2,0.0,8.933,0.0044890000000000225,0.0,0.0,13.133,0.067007,0,0,0,1
KENNEDY CARA,GBR,3,4.3999999999999995,0.019999999999999976,6.6000000000000005,0.18166666666666678,0.0,0.0,11.0,0.521217,1,0,0,0
KENNEDY CARA,GBR,3,4.7,0.0,7.633333333333333,0.02388888888888885,0.0,0.0,12.333333,0.154564,0,1,0,0
KENNEDY CARA,GBR,3,3.4333333333333336,0.0022222222222222266,7.616666666666667,0.07055555555555564,0.0,0.0,11.05,0.308222,0,0,1,0
KENNEDY CARA,GBR,10,4.159999999999999,0.11039999999999997,8.6166,0.12566004,0.03,0.0081,12.7466,0.424364,0,0,0,1
KHALID ZARITH IMAAN,MAS,2,4.55,0.0625,6.2165,0.34047224999999987,0.0,0.0,10.7665,0.833501,1,0,0,0
KHALID ZARITH IMAAN,MAS,3,4.666666666666667,0.06888888888888896,6.822,0.2847086666666666,0.0,0.0,11.488667,0.606904,0,0,1,0
KHALILOVA OMINAKHON,UZB,4,4.675,0.01687499999999999,5.974749999999999,0.3138736875,0.025,0.0018750000000000004,10.62475,0.540555,1,0,0,0
KHALILOVA OMINAKHON,UZB,5,4.5200000000000005,0.005599999999999961,7.3596,0.010777040000000017,0.0,0.0,11.8796,0.068367,0,1,0,0
KHALILOVA OMINAKHON,UZB,2,4.0,0.009999999999999974,6.483499999999999,0.9672722499999996,0.0,0.0,10.4835,1.0835,0,0,1,0
KHALIMARDEN AMINA,KAZ,4,4.5,0.014999999999999982,6.14975,0.5250861874999999,0.0,0.0,10.64975,0.830745,1,0,0,0
KHALIMARDEN AMINA,KAZ,3,4.433333333333334,0.0022222222222222066,7.021666666666667,0.4751308888888892,0.0,0.0,11.455,0.705769,0,1,0,0
KHALIMARDEN AMINA,KAZ,4,3.925,0.14187499999999992,6.54975,0.6296361875,0.0,0.0,10.47475,0.585042,0,0,1,0
KHALIMARDEN AMINA,KAZ,10,3.5199999999999996,0.009600000000000018,8.653099999999998,0.010738290000000093,0.0,0.0,12.1731,0.13984,0,0,0,1
KICKINGER SELINA,AUT,7,4.285714285714286,0.08693877551020408,6.835285714285715,1.1626742040816327,0.042857142857142864,0.002448979591836735,11.078143,1.374622,1,0,0,0
KICKINGER SELINA,AUT,5,4.42,0.009599999999999975,7.546200000000001,0.06690135999999999,0.02,0.0016,11.9462,0.338973,0,1,0,0
KICKINGER SELINA,AUT,8,4.8375,0.012343750000000049,7.620625,0.018374734375000007,0.0,0.0,12.458125,0.187143,0,0,1,0
